	0	1	2	3	4	5	6	7	8	9	10
SLC9B2	0.000117868929750118	0.0063102541630149	0	0.00806191551112544	0	0	0.00297619047619048	0.000333778371161548	0	0	0
BDH2	0.000232863007555111	0.00109446142664757	0.0219942841482989	0.00283936731660126	0.281844957360387	0.0620842572062084	0	0.00117229476700642	0.00039820806371329	0.00101157693604586	0.000774293457220285
CENPE	0.00033003300330033	0.000122699386503067	0.000898876404494382	0.00090293453724605	0	0	0.000925925925925925	0	0	0.0032258064516129	0.00555555555555555
RP11-703G6.1	0	0.00122699386503067	0	0	0	0	0	0	0	0	0
CXXC4	0.000103135313531353	0	0.000280898876404494	0	0	0.000710227272727274	0	0.0292056074766355	0	0	0
RP11-556I14.1	0	0	0.00179775280898876	0	0.00441988950276243	0.00113636363636364	0	0	0	0	0
AC004069.2	0.00247524752475247	0	0	0	0	0	0	0	0	0	0
TET2	0.0972443226465504	0.00841367221735319	0.00131086142322097	0.00970117166505428	6.5772165219679e-05	0	0.0186287477954145	0.00136292834890966	0	0.000384024577572965	0
PPA2	0.000189239107396978	0.00820622502392075	0.00463869704154211	0.00530163398016029	0.0426276040346698	0.000834028356964137	0.00212368331634387	0.00214353082397325	0.00104849279161206	0	0.000509683995922528
ARHGEF38	0	0	0.054019014693172	0	0.000212494687632809	0	0	0	0	0	0
INTS12	0.000645716745587602	0.004507868765004	4.88519785051294e-05	0.00829325743448818	0.00192169108815758	0	0.000201288244766505	0.0032507110930516	0.00248447204968944	0	0.00483091787439613
GSTCD	0	0.00314110429447853	0.000359550561797753	0.0090293453724605	0.00198895027624309	0	0.00037037037037037	0.000373831775700934	0	0	0
NPNT	1.39844492923869e-05	8.31860247478424e-05	0.0640258998286041	0	0.000374566907013765	0.00346687211093991	0	0.000158403294788531	0.000484261501210654	0.0136686714051394	0
TBCK	0	0.00962923446252333	0.00122129946262824	0.0125625674747276	0.00108095123708864	0.000494071146245059	0	0.000203169443315725	0	0	0
AIMP1	5.97344802353539e-05	0.0287816117480498	0.0131780975138543	0.028691664198237	0.00999975000624985	0.00370218017276841	0.00104742751801575	0.0042288662409608	0.00206851971557854	0.000145964092833163	0.00402212166918049
PAPSS1	0.00183768376837684	0.0101645287228109	0.00431562819203269	0.00369382310691566	0.00226017076845806	0.000258264462809917	0.00378787878787879	0.00265505522514868	0	0.00329912023460411	0
SGMS2	0.000557488181250558	0	0.0410567871242029	0	0.000597282365238166	0.000614250614250613	0.00025025025025025	0	0	0.000871839581517	0
RP11-286E11.1	0	0	0.00449438202247191	0	0	0	0	0	0	0	0
CYP2U1	1.42255604870832e-05	0.0132219166490375	3.87446726075165e-05	0.0171635401260995	0.000381024957134692	0	0.000638569604086845	0.00257815017724783	0	0.000556173526140155	0.000957854406130267
RP11-286E11.2	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
HADH	3.3003300330033e-05	0.00148466257668712	0.000561797752808989	0.00507900677200903	0.161104972375691	0.00278409090909091	0.00037037037037037	0.000841121495327103	0	0.00032258064516129	0
LEF1	8.25082508250824e-05	0	0.000898876404494382	0.000225733634311512	0	0	0	0	0.0114285714285714	0	0.0888888888888888
RPL34	0.0259680725198172	0.325574029697094	0.126185503768623	0.149373863289331	0.0679240847160274	0.0682662129119375	0.0328441649196366	0.0317554410832267	0.014050582095544	0.0124448012846247	0.0072260136491369
OSTC	6.59011588059765e-05	0.0192085301554323	0.0267150087949169	0.0427595756496153	0.0093375461140628	0.0142317746151612	0.00665601703940362	0.00967424084082291	0.000365130077590142	0.00504998454086365	0.00869719559815407
ETNPPL	0	0	0	0	0.0165745856353591	0	0	0	0	0	0
COL25A1	0	0	0	0	0	0	0	0.00934579439252336	0	0	0
SEC24B-AS1	0	0.00098159509202454	0.000449438202247191	0.000451467268623024	0.00110497237569061	0	0	0	0	0	0
SEC24B	0.00204704014705268	0.00684942144909529	0.00102403641018347	0.0092579363945481	0.000629414644380726	0	0.00949367088607595	0.0029575298710517	0	0	0.00632911392405064
CCDC109B	5.12473607609209e-06	0.0645048203330412	0.000223323330309164	0.0408844271833771	0	0	0.000920174833218311	0	0	0	0.0124223602484472
CASP6	8.91981090000892e-05	0.00212236776653955	0.00151837230488916	0.00219632725276066	0.0252351799313125	0.000153562653562654	0	0.00101035615054307	0	0	0
PLA2G12A	0.000231764749508659	0.00270214379265182	0.0424441358414342	0.00253633296979228	0.00397293438450555	0.00159601634320735	0.000104036620890553	0.000945080331828206	0	0.000362450163102573	0.000624219725343321
CFI	0.000109202096680256	7.21761097076868e-05	0.129089557171183	0.000132784490771478	0.0221197595060124	0.143904578877005	3.40413943355119e-05	0.00219901044529961	0.000105042016806723	0.0058111954459203	0
GAR1	4.12541254125412e-05	0.00811349693251534	0.00719101123595505	0.0112866817155756	0.00835635359116022	7.10227272727274e-05	0.00104166666666667	0.000116822429906542	0.000357142857142858	0	0.00277777777777777
EGF	0	0	0.00449438202247191	0	0	0	0	0	0	0	0
ELOVL6	0.000117868929750118	0	0.0028892455858748	0	0.000789265982636147	0	0	0	0	0.00460829493087557	0.00793650793650793
ENPEP	0.000190991321354358	0	0.00101955888472743	8.36050497450046e-05	0.0738694495600573	0.131523569023569	0	0	0	0.010752688172043	0
C4orf32	0.00148514851485148	0.00460804362644854	4.99375780274656e-05	0.0018058690744921	0	0	0.000823045267489711	0.0207684319833853	0	0	0.0197530864197531
RP11-73K9.2	0	0	0.000749063670411985	0.00300978179082017	0	0	0	0	0	0	0
AP1AR	5.69022419483328e-05	0.00846202665538397	0.000348702053467649	0.006577411068732	0.00952562392836731	0.000391849529780564	0.0014367816091954	0.000644537544311957	0	0.000556173526140155	0.00383141762452107
RP11-73K9.3	0.000206270627062706	0.000306748466257669	0	0.00056433408577878	0	0	0.00231481481481481	0	0	0	0
TIFA	0.00114594792812614	0.0106509884117246	0.000780274656679151	0.0125407574617507	0.000306936771025168	0.000315656565656565	0.000514403292181069	0	0	0	0.0277777777777778
ALPK1	0.0543301165559594	0.00251611400170847	0.001720950078225	0.00321456124810698	0	0	0.00586029067041725	0	0	0.000816659861167824	0
ZGRF1	4.12541254125412e-05	0.00496932515337423	0	0.00406320541760723	0.000276243093922652	0	0	0.00186915887850467	0	0	0.00277777777777777
LARP7	0.00395249105748898	0.0367363432643914	0.0226333849155621	0.0227355672402374	0.00875045489132233	0.00244964616222102	0.00335440230649811	0.0101012927416196	0.00547476475620188	0.00154529650376666	0.000166333998669328
ANK2	4.45990545000446e-05	0.000265295970817443	0.00109322805952019	3.05045451772314e-05	0.0717485441242347	0.0559735872235872	0.000125125125125125	0.000126294518817883	0	0.0004359197907585	0
CAMK2D	2.55839537442116e-05	0.0054786702810672	0.00210783032836861	0.0762244737256549	0.00209859094607906	4.40451021846371e-05	7.17772035601492e-05	0.00181120046366732	0	0.000250062515628907	0.0521102497846684
ARSJ	3.17339426250317e-05	0	0.0104580812445981	0	0.00339991500212495	0.0034965034965035	0	0.000359453630481668	0.0175824175824176	0.00124069478908189	0
UGT8	1.04440823829218e-05	0.0121767492428361	0.0102688095576732	0.015115581335543	0	0	0.00187529301453352	0	0.00578661844484629	0	0
TRAM1L1	0	0.000408997955010225	0	0	0	0	0	0.0124610591900312	0	0	0
SNHG8	0.000174828293640175	0.289290664898027	0.0133033707865169	0.117042279299616	0.021502165148574	0.00886977886977887	0.00441441441441441	0.00198029805506441	0.000494208494208494	0.00125544899738448	0.00384384384384384
PRSS12	0	0	0	0	0.0110497237569061	0	0	0	0	0	0
METTL14	0.000906684075000905	0.00713274455605744	0.00417335473515249	0.0120060526381068	0.00297492562685933	0.000249750249750249	0.00254375254375254	0.00256752593201191	0.00125588697017268	0.000354484225451967	0.000610500610500609
SEC24D	0.0037886441705395	0.0036058595217228	0.00165099747764274	0.0037315151794352	0	0.00011595547309833	0.000755857898715041	0.00171657448025939	0	0	0.00113378684807256
SYNPO2	0	0	0.00622299049265341	0	0	0	0	0.0179726815240834	0	0.00992555831265509	0
USP53	6.7011777319864e-05	0.00389274703372676	0.130599441054012	0.00963664905867929	0.00179487898589337	0.00103830179972312	0.00169204737732656	0.00303619716305327	0.00130529369108049	0.000163746520386441	0
C4orf3	0.0836650362368344	0.0711148486575874	0.0145871019091821	0.0350956616362885	0.0672183057429084	0.0115465835912018	0.0267130055538519	0.0181929171431274	0.003180444210803	0.000741905807638663	0.00511090667484412
PDE5A	0.000285605483625286	4.7192071731949e-05	0.0146067415730337	0.00138913005730162	0.000212494687632809	0	0	0.00323508267433501	0	0.00124069478908189	0
MAD2L1	5.50055005500549e-05	0.00294478527607362	0.000149812734082397	0.00240782543265613	0.000368324125230202	0	0	0	0	0.0021505376344086	0.0037037037037037
RP11-679C8.2	0	0	0	0.00300978179082017	0	0.0018939393939394	0	0	0	0	0
PRDM5	0.00440044004400441	0	0.000749063670411985	0	0	0	0.000771604938271604	0.000778816199376946	0	0	0
NDNF	0	0	0	0	0	0	0	0.00467289719626167	0	0.0161290322580645	0
ANXA5	0.00199376101993761	0.0171459786536684	0.119467446513776	0.00804292031293484	0.0915764777113449	0.110219489414695	0.0114155251141553	0.0236717449750352	0.00391389432485323	0.02545293857711	0.000684931506849316
EXOSC9	4.71475719000471e-05	0.0137423312883436	0.00321027287319422	0.0156078684295388	0.000315706393054459	8.11688311688313e-05	0.000529100529100528	0.000534045393858478	0	0	0.000793650793650792
CCNA2	0	0.00081799591002045	0	0.00150489089541008	0.000920810313075506	0	0	0	0	0	0.00925925925925926
BBS7	9.706853038245e-05	0.00360880548538434	0.000594844679444812	0.0023901208338866	0.00259993500162496	0.000167112299465241	0	0.00439802089059923	0.000840336134453783	0.000948766603415559	0.00653594771241829
KIAA1109	0.0281447816912839	0.0149693251533742	0.0176901823540247	0.0156607334492839	0	0.00225409836065574	0.00683060109289617	0.00784433889995404	0.000374707259953161	0.000105764145954521	0.000728597449908925
BBS12	0.000206270627062706	7.66871165644171e-05	0.00126404494382023	0.00225733634311512	0.0124309392265193	0	0	0	0	0	0
FGF2	0	5.11247443762781e-05	0.0239700374531835	0	0.00207182320441989	0.00213068181818182	0	0.000389408099688473	0	0	0
NUDT6	0	0.000306748466257669	0.00126404494382023	0.00126975169300226	0.0124309392265193	0.000355113636363637	0.000578703703703703	0	0	0	0
SPATA5	1.75549469840601e-05	0.0104425009789845	0.00234281616065025	0.0138802170885164	0.000117550252733043	0	0	0.000198846689202625	0	0	0
SPRY1	3.000300030003e-05	0.000100390407138873	0.0209193054136874	0.00525343730761338	0.000452034153691612	0	8.41750841750841e-05	0.195751911639762	0	0.00733137829912023	0
LINC01091	0	0	0.00224719101123596	0	0	0	0	0	0	0	0
ANKRD50	8.25082508250824e-05	0	0.00359550561797753	0	0.000552486187845303	0	0	0.0149532710280374	0	0	0
FAT4	0	0	0.00276577355229041	0	0	0	0	0.0352264557872035	0	0.00992555831265509	0
INTU	0.000412541254125413	0	0.0253511235955056	7.05417607223476e-05	0.000172651933701657	0.000710227272727272	0.000289351851851852	0.00116822429906542	0	0.00403225806451613	0
HSPA4L	3.75037503750375e-05	0	0.00827374872318692	0.00164169915862918	0.00904068307383225	0.000258264462809918	0	0.000424808836023789	0	0	0
PLK4	0	0	0.00112359550561798	0.00112866817155756	0	0	0	0	0	0	0
MFSD8	0.000713584872000714	0.00955065494942795	0.000485879137564531	0.0190653407357696	0.000671942660892937	0	0.00112612612612613	0.00202071230108613	0.000386100386100387	0.001743679163034	0
ABHD18	0.000996326047699111	0.00520893621946985	0.000678397286410855	0.0137995655692321	0.000104242676951944	0.000107204116638079	0.00157232704402516	0.000705342973020632	0	0	0.0010482180293501
LARP1B	5.15676567656766e-05	0.00431365030674847	0.00505617977528091	0.00426777652370203	0.0124309392265194	0.00435014204545455	0.000578703703703703	0.000584112149532711	0	0	0.000868055555555555
PGRMC2	0.000239225105942547	0.0104839002432207	0.0136161159497374	0.0090293453724605	0.00944784072705875	0.0411847767616998	0.00136971290817445	0.00199082010728308	0.000169061707523246	0.000763504485588853	0
RP11-420A23.1	7.50075007500749e-05	0	0.00510725229826354	0.000205212394828647	0.00200904068307383	0.00206611570247934	0	0	0	0	0
RP11-184M15.2	0	0	0	0	0	0.00568181818181819	0	0	0	0	0
JADE1	0.00693909211280409	0.0223503912420558	0.0130256341250084	0.0143009691677593	0.00597148244946571	0.0675183723462166	0.00468507429585274	0.000111925681347585	0.00307955517536356	0.00618118601506664	0.000665335994677311
SCLT1	0.0223836899819014	0.0061844448842272	0.000453062703878217	0.00657176145052065	0	0.000183284457478006	0.00746714456391876	0.000301477238468496	0.000230414746543779	0	0.0017921146953405
C4orf33	0.00532453245324533	0.00530061349693251	0.00299625468164794	0.00243792325056433	0.00360957642725598	0	0.00790123456790123	0.000124610591900311	0	0	0
PCDH10	0	0	0.00299625468164794	0	0	0	0	0.00311526479750779	0	0	0
PABPC4L	0	0.000408997955010225	0.000749063670411985	0	0	0	0	0.00311526479750779	0	0	0
PCDH18	0	0	0	0	0	0	0	0.00934579439252336	0	0	0
SLC7A11	0.000275027502750275	0	0	0	0	0.0018939393939394	0.00308641975308642	0	0	0	0
NOCT	0	0.00196319018404908	0	0.00812641083521445	0	0	0	0	0	0	0
ELF2	0.071078863611552	0.0204842410902449	0.00112073648397518	0.0242678016530824	5.62326908748401e-05	0.000231320842007865	0.00850532466308548	0.00608784571116025	0.000654307524536532	8.20815890995648e-05	0.00226180378852134
MGARP	0	0	0	0	0.00552486187845304	0	0	0	0	0	0
NDUFC1	0.00288778877887789	0.0106047326906223	0.115779473908343	0.0092432329268373	0.121844949503085	0.0966074741584946	0.00163319295972357	0.0122612462875671	0.0260308204914619	0.0169754537759804	0.000728862973760934
NAA15	0	0.0302546432473317	0.00301677697398799	0.0402146015646742	0.00136229470975554	3.89165628891657e-05	0.00228310502283105	0.00160030725899373	0.000195694716242662	0	0.0015220700152207
RP11-83A24.2	0.00247524752475248	0.0109179731879118	0.00407823553890969	0.0200861132012374	0	0.000473484848484848	0.00214334705075446	0.000778816199376947	0	0.00029868578255675	0.00205761316872428
RAB33B	0.0212915096819416	0.0067864704924263	0.000974445659739486	0.00449469625841507	0	0	0.00663716814159292	0.000330824580266314	0	0	0.000491642084562438
SETD7	2.57838283828383e-05	0.0031058282208589	0.000280898876404495	0.00705417607223477	0.000172651933701657	0.000177556818181819	0.00260416666666667	0.00730140186915889	0	0	0
MGST2	0.000132013201320132	1.22699386503067e-05	0.0118876404494382	0.000203160270880361	0.0124309392265193	0.00960227272727273	0.00148148148148148	0.0732710280373831	0.0182857142857143	0	0.000555555555555555
MAML3	0.0178217821782178	2.04498977505112e-05	0.000599250936329588	0.0063581640331076	0	0	0.000617283950617284	0.00249221183800623	0	0	0
SCOC	0.000147044407411038	0.00787219826277106	0.0245744799199021	0.00698433274478689	0.0711394343854275	0.00340346534653465	0.000733406674000733	0.00462663088738781	0.00226308345120226	0.0039923347173427	0.00247524752475248
SCOC-AS1	0	0.0032719836400818	0	0.00150489089541008	0	0	0	0	0	0	0
CLGN	0	0	0	0	0.00552486187845304	0	0	0	0	0	0
ELMOD2	0.00428072218986605	0.00417177914110429	0.0038070059484468	0.0152967733368743	6.4998375040624e-05	6.68449197860964e-05	0.00272331154684096	0.000989554700384827	0.000336134453781513	0	0
TBC1D9	9.42951438000941e-05	0.11257181809329	0.00599964330301409	0.054240567558852	0.00015785319652723	1.80375180375181e-05	0.00188124632569077	0.00296691885476932	0	0	0.00017636684303351
RP11-102N12.3	1.17868929750118e-05	0.00848378615249782	0.000513643659711075	0.0490486939696872	0	0	0.000529100529100528	0.000534045393858478	0	0	0
RNF150	0	0	0.0151685393258427	0.00018811136192626	0	0	0.00308641975308642	0	0	0	0
ZNF330	0.000705198725000705	0.0114204813591317	0.00555075386536061	0.0130423877602207	0.0152996175095623	4.85625485625487e-05	0.00197847420069642	0.00127805735282371	0.000244200244200245	0.000275709953129308	0.000474833808167141
IL15	2.5002500250025e-05	0.00371816322736568	0.000612870275791625	0.0098501949517751	0.000669680227691277	0	0	0.00453129425092042	0	0	0.00168350168350168
INPP4B	0	0.00032719836400818	0.00134831460674157	0.000150489089541008	0.00331491712707183	0	0	0.0224299065420561	0	0	0
RP11-284M14.1	0	0.00081799591002045	0	0.00601956358164034	0	0	0	0	0	0	0
USP38	0.0101467593567867	0.00422921289648871	0.00117140808032513	0.00778060611882234	0.00211590454919478	6.04448742746616e-05	0.00985027580772262	0	0	0	0
GAB1	0.00541037710328409	0.00243387307653626	0.0029839749493461	0.00299744661954631	0.000362286024816592	0	0.00242865816636308	0.00137888769725755	0	0	0.00819672131147542
SMARCA5	0.00501739363125502	0.0914027524456972	0.0280747039174006	0.0567537063022391	0.00680341944154099	0.00599854115479116	0.00306556556556556	0.00696198534983582	0.00173745173745174	0.00544899738448126	0.0113551051051051
FREM3	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
GYPE	0	0.00122699386503067	0	0.00225733634311512	0	0	0	0	0	0	0
HHIP-AS1	0	0	0	0	0.00276243093922652	0	0	0	0	0	0.0277777777777777
HHIP	0	0	0.000749063670411985	0.000752445447705041	0	0	0	0	0	0.010752688172043	0
ANAPC10	0.000176803394625177	0.00572597137014315	0.000856072766185126	0.00650327851230786	0.00473559589581689	0	0.000220458553791887	0.00200267022696929	0	0	0
ABCE1	1.89674139827776e-05	0.0162470911783372	0.00330621206250807	0.0582366830128954	0.0102876738426367	0.000816353187042842	0.00340570455512984	0.00193361263293587	0	0.000185391175380052	0.0028735632183908
OTUD4	0.000786255096097845	0.0129916997473836	0.00319894249834766	0.0152967733368743	0	0	0.00174291938997821	0.00395821880153931	0	0	0.000653594771241829
SMAD1	0	0	0.00118968935888962	0.000531137963085912	0.00292492687682808	0.000334224598930482	0	0.0137438152831226	0	0	0.0294117647058824
MMAA	0	0.00408997955010225	0.00749063670411986	0.00120391271632807	0.00460405156537753	0	0.000308641975308642	0	0	0	0
ZNF827	1.58669713125159e-05	0.00943841434638981	0.00522904062229905	0.00434103142906755	0.00169995750106247	0.000109265734265734	0	0.000718907260963336	0.00054945054945055	0.00248138957816377	0
LSM6	0.0132990272711482	0.038763319341298	0.0026685393258427	0.0343352738505406	0.005252253562082	7.47607655502392e-05	0.0109953703703704	0.00196753566158386	0	0.000106112054329372	0.000730994152046783
SLC10A7	0	0.00151014629542237	0.000691443388072602	0.00277826011460323	0	0	0.000712250712250712	0.00287562904385334	0	0	0
TTC29	0	0	0	0	0	0.00568181818181819	0	0	0	0	0
EDNRA	0	0	0	0	0	0	0	0.0280373831775701	0	0	0
TMEM184C	0.000168766876687669	0.00627440044617958	0.000204290091930542	0.00513030987071619	0.00113008538422903	0.000129132231404959	0.00526094276094276	0	0	0.00293255131964809	0.0113636363636364
PRMT9	0.00703063264072887	0.124773178951007	0.000633011552460833	0.0396846087813563	1.556299120691e-05	1.60051216389245e-05	0.00375586854460094	0.000421218902198236	0	0.00036347114947751	0.000156494522691706
ARHGAP10	4.3425395171096e-05	0	0.00106445890005914	0.000475228703813711	0.00261703983716197	0.00119617224880383	0	0.00787014264633546	0	0.0271646859083192	0
NR3C2	2.11559617500211e-05	0.00531697341513293	0.00973782771535582	0.0057880419054234	0	0	0	0.000239635753654445	0.000732600732600734	0	0
DCLK2	6.34678852500634e-05	9.43841434638981e-05	0.00155574762316336	0.00156277131446432	0	0	0	0.00287562904385334	0.0021978021978022	0	0.0170940170940171
LRBA	2.24512247143082e-05	0.0192312507825216	0.0156539020102423	0.0324933585172218	0.000601345510579922	0.000966295609152752	0.000251952632905013	0.0010172293216352	0.000194363459669582	0.00087777046302392	0.000377928949357521
RP11-1336O20.2	0	0.000408997955010225	0	0.00300978179082017	0	0	0	0	0	0	0
RPS3A	0.0156138341106838	0.335125995031182	0.121014950320364	0.159103968061489	0.0707182320441989	0.0719031743050338	0.0309917355371901	0.0363366030740712	0.0136481700118064	0.0112103439082911	0.00743801652892562
SH3D19	2.11559617500211e-05	3.14613811546327e-05	0.00282339383462979	5.78804190542339e-05	0.0362657600226661	0	0	0.0289959261921879	0	0.0033085194375517	0
RP11-372K14.2	0	0.00368098159509203	0	0	0	0	0	0	0	0	0
PRSS48	0	0	0	0	0	0	0	0.00934579439252336	0	0	0
FAM160A1	0	0.000245398773006135	0.00179775280898876	0	0.00110497237569061	0.00113636363636364	0	0	0	0	0
RP11-164P12.4	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
GATB	0	0.00609265919187646	0.00379697791553662	0.00124542694792559	0.000762049914269384	0.000195924764890282	0.000319284802043422	0.000322268772155978	0.000985221674876849	0	0
FBXW7	0.0090228082214162	0.0297637125675758	0.000901101346089664	0.0279373309791476	0.000109403205513921	2.81278127812781e-05	0.00371287128712871	0.00226704913482003	0.000141442715700142	0.000159693388693708	0.00687568756875688
DKFZP434I0714	0.00123762376237624	0.00184049079754601	0.000374531835205993	0.00761851015801354	0	0	0	0.000389408099688473	0	0	0
TMEM154	0.177588181353347	0.0573136532524764	0.000184148815261333	0.0444414898997928	0	0	0.0240076824583867	1.19664460851771e-05	0	0	0.000284535495803101
ARFIP1	0.016404581634634	0.00563875857091303	0.00199933906146728	0.00373456380294781	0.00329054273643159	0	0.00823801742919389	0.00336723474436504	0.000840336134453782	0.00094876660341556	0.00163398692810457
TIGD4	0.000165016501650165	0.00220858895705522	0	0.000451467268623024	0	0	0	0	0	0	0
FHDC1	0.000165016501650165	0	0.00404494382022472	0	0	0	0.00185185185185185	0	0	0	0
TRIM2	4.8534265191225e-05	0.000288704438830747	0.0477197620621282	0.0011950604169433	0.0020311992200195	0.000752005347593584	0.000136165577342048	0.00219901044529962	0.0105042016806723	0	0
KIAA0922	0.00667526859068886	0.0417700039159378	1.1953143676787e-05	0.0265237020316027	0	0	0.00398936170212766	0.0007953867568105	0	0	0.0189125295508274
TLR2	0.0330949761642831	1.51480724077861e-05	0.00011097239561659	0.000250815149235014	0	0	0.037037037037037	0	0	0	0
SFRP2	0	0	0.00823970037453184	6.84041316095492e-05	0	0.0084366391184573	0	0	0	0.191593352883676	0
RP11-290O12.2	0	0	0.00299625468164794	0	0.00184162062615101	0	0	0	0	0	0
DCHS2	0	0	0.00112359550561798	0.00112866817155756	0	0	0	0	0	0	0
PLRG1	0.000260552371026576	0.0147346894844473	0.00504632367435442	0.0166528058294721	0.0124067073761752	0	8.12215724496425e-05	0.00073782587309395	0.00100250626566416	0.00254668930390492	0.000487329434697855
FGB	0	0	0.000249687890137328	0	0.0220994475138122	0.00252525252525252	0	0	0	0	0
FGA	0.000165016501650165	0	0	0	0.00110497237569061	0.00113636363636364	0	0	0	0.0258064516129032	0
MAP9	0	0.0159889665667951	0.0307290305722498	0.00566958895480078	0.00723799734464003	0.00281888653981678	0.000287108814240597	0	0	0.00400100025006252	0.000430663221360895
GUCY1A3	0.000247524752475247	4.08997955010225e-05	0.0107865168539326	0	0.000184162062615101	0.00303030303030303	0	0.011214953271028	0	0.00967741935483872	0
GUCY1B3	0	0	0.000777873811581678	8.68206285813508e-05	0.0172120696982575	0.00786713286713287	0	0.00323508267433501	0	0.0198511166253102	0
CTSO	0	0.00684942144909529	0.0150476461385294	0.0092579363945481	0.000629414644380726	7.1921749136939e-05	0.00105485232067511	0.0095823967822075	0	0.000408329930583911	0
PDGFC	7.33406674000734e-05	0	0.0084394506866417	0	0.0060159607120933	0.0181818181818182	0.00329218106995885	0.00083073727933541	0	0.017921146953405	0
GLRB	0	0	0.00224719101123596	0	0.00138121546961326	0.00142045454545455	0	0	0	0	0
FAM198B	2.75027502750275e-05	0	0	0	0	0	0.00771604938271605	0.179439252336449	0	0	0
TMEM144	0	0	0.00449438202247191	0	0	0	0.0104166666666667	0	0	0.00403225806451612	0
RXFP1	0	0	0	0	0	0	0	0.0654205607476636	0	0	0
C4orf46	0.0003000300030003	0.00100390407138873	0	0.00328339831725836	0	0	0.00336700336700336	0	0	0	0
ETFDH	0.000264026402640264	0.0129815950920245	0.000719101123595506	0.00221218961625282	0.00276243093922652	0	0.000185185185185185	0.00299065420560748	0.000571428571428572	0.00064516129032258	0
PPID	0.00214818779175215	0.00929641297739458	0.00244964065188784	0.0127102271571798	0.007167388382858	0.000204750204750205	0.00133466800133467	0.0030310684516292	0.00411840411840412	0	0.0005005005005005
FNIP2	1.35259427582102e-05	0	0.0119358997973844	0.000148022055286238	0.00326057422334934	0.0182563338301043	0.00242865816636308	0.0392216944997702	0	0	0
RAPGEF2	0.0248212321232123	0.000727107475573733	0.0025176862255514	0.000752445447705042	0.000460405156537754	0.00021043771043771	0.00420096021947874	0.0124610591900312	0.000264550264550265	0	0.000514403292181069
NAF1	6.73536741429244e-05	0.0110429447852761	0.000183444164182527	0.018427235454001	0.000112752283233735	0	0	0.000190730497806599	0	0.000658327847267939	0.00113378684807256
NPY1R	0	0	0	0	0	0	0	0.0186915887850467	0	0	0
TMA16	0	0.0230061349693252	0.00101955888472743	0.0241618593763063	0.00127890321260487	0.000841750841750842	0.000771604938271605	0.00216337833160263	0.000264550264550265	0	0.00823045267489711
MARCH1	6.1803933202309e-06	0.222239838239011	1.68328914699322e-05	0.165723996246227	0	0	0.00561797752808989	1.75014876264482e-05	5.35045478865704e-05	0	0.000104036620890553
RP11-218F10.3	0	0	0	0.00677200902934538	0	0	0	0	0	0	0
APELA	0	0	0	0	0.0110497237569061	0	0	0	0	0	0
TRIM61	0	0.000306748466257669	0.00224719101123596	0.00056433408577878	0	0	0	0	0	0	0
FAM218A	0	0	0	0.00300978179082017	0.00184162062615101	0	0	0	0	0	0
TRIM60	0	0	0	0.00225733634311512	0	0	0	0	0	0	0
TMEM192	1.05779808750106e-05	0.00906087777253422	0.00288101411696917	0.0195635816403311	0.0138829862586769	0	0.000474833808167141	0	0	0.000413564929693962	0
KLHL2	0.0546804680468047	0.000697155605131065	0.00154494382022472	0.00328339831725836	3.13912606730286e-05	3.22830578512398e-05	0.0189920033670034	0.00260195412064571	0.000162337662337663	0	0.00126262626262626
MSMO1	0.000317339426250318	0.00545540349221331	0.00169403630077787	0.00781385657232159	0.000764980875478113	0.00314685314685315	0.000142450142450142	0.00359453630481668	0.00043956043956044	0.00794044665012407	0.000854700854700854
CPE	0	0	0.0040782355389097	0	0.000204624514016779	0.00757575757575758	0	0.0584977500865352	0	0	0
TLL1	0.000165016501650165	0	0	0	0.00110497237569061	0.00113636363636364	0	0.00747663551401869	0	0	0
DDX60	0.0012965582272513	0.00637399410405546	0.00186779512622209	0.0105830963618774	7.17514529669225e-05	0.000664108618654073	0.00432900432900433	0.00594732370433305	0.000371057513914658	0.00041893590280687	0
DDX60L	0.0706979788887979	0.00245398773006135	0.000752158974835175	0.0067999925377311	9.13200310488106e-05	9.39143501126972e-05	0.034435261707989	0.000617903761489148	0	0	0.000918273645546372
PALLD	6.3959884360529e-06	0.000237789508726875	0.0213396045640624	0.0001574885820778	0.00518223478521564	0.0891913319238901	0.000287108814240597	0.00354995290878795	0	0.100025006251563	0
CBR4	0.000253871541000254	0.0114204813591317	0.0076827043119178	0.0250043410314291	0.00472210416961799	4.85625485625487e-05	0.00126622348844571	0.00287562904385334	0	0	0.000474833808167141
SH3RF1	3.75037503750375e-05	5.57724484104852e-05	0.020020429009193	0.000102606197414324	0.000251130085384229	0.000258264462809918	0	0.00169923534409516	0.0012987012987013	0	0
NEK1	0.000303339157445156	0.0103933597979069	0.00330469266358229	0.0119838002921259	0.00032499187520312	8.35561497326205e-05	0.000544662309368191	0.00219901044529962	0	0	0.000816993464052286
CLCN3	0.000451565426812951	0.0113496932515338	0.0364561190403887	0.0186840339210542	3.73301478273853e-05	0.000959766584766585	0.00025025025025025	0.00404142460217226	0.000193050193050193	0.00021795989537925	0
